5.620000	14.370000	1
21.890000	31.020000	2
38.160000	50.140000	3
56.760000	65.770000	4
72.770000	83.810000	5
90.840000	99.680000	6
108.930000	116.490000	7
124.600000	136.310000	8
144.680000	152.820000	9
160.300000	173.030000	10
180.230000	193.560000	11
201.140000	209.390000	12
220.660000	228.210000	13
237.860000	245.310000	14
254.620000	264.190000	15
269.540000	276.630000	16
284.290000	294.510000	17
302.440000	314.300000	18
321.770000	333.520000	19
339.690000	348.890000	20
356.580000	362.810000	21
370.430000	377.250000	22
385.880000	392.840000	23
400.330000	407.800000	24
415.730000	423.780000	25
433.250000	446.770000	26
453.980000	465.640000	27
473.270000	479.080000	28
487.390000	494.500000	29
502.330000	514.790000	30
523.330000	532.210000	31
539.950000	550.990000	32
558.930000	570.560000	33
578.620000	591.270000	34
600.180000	611.700000	35
618.230000	622.370000	36
629.610000	633.980000	37
641.730000	652.590000	38
661.750000	672.980000	39
681.580000	685.790000	40
694.210000	703.190000	41
710.100000	718.800000	42
726.660000	733.800000	43
740.290000	749.680000	44
756.780000	762.750000	45
772.120000	778.200000	46
785.530000	790.340000	47
798.270000	809.590000	48
817.790000	825.270000	49
834.970000	842.810000	50
856.740000	863.720000	51
872.070000	885.000000	52
892.910000	898.320000	53
905.700000	914.710000	54
923.000000	934.140000	55
944.020000	951.470000	56
959.620000	965.370000	57
972.990000	982.060000	58
987.420000	994.700000	59
1001.920000	1015.020000	60
1021.760000	1029.420000	61
1035.350000	1047.790000	62
1054.830000	1063.210000	63
1070.930000	1078.900000	64
1086.600000	1093.840000	65
1101.130000	1114.460000	66
1122.880000	1129.940000	67
1138.700000	1152.560000	68
1160.060000	1171.050000	69
1178.620000	1184.070000	70
1189.300000	1195.420000	71
1202.460000	1209.170000	72
1218.050000	1228.110000	73
1235.370000	1246.320000	74
1253.630000	1264.760000	75
1271.970000	1277.380000	76
1284.650000	1295.130000	77
1302.520000	1309.010000	78
1316.430000	1323.430000	79
1330.830000	1339.160000	80
1347.700000	1356.550000	81
1363.990000	1375.030000	82
1382.170000	1388.970000	83
1396.310000	1403.290000	84
1410.880000	1416.710000	85
1424.130000	1428.810000	86
1436.330000	1441.720000	87
1449.310000	1459.200000	88
1466.550000	1480.430000	89
1487.780000	1494.310000	90
1501.880000	1513.560000	91
1521.120000	1526.690000	92
1534.060000	1538.280000	93
1545.720000	1554.030000	94
1561.450000	1574.120000	95
1581.570000	1591.670000	96
1599.000000	1604.870000	97
1612.290000	1617.890000	98
1625.490000	1633.670000	99
1641.150000	1644.190000	100
1651.650000	1658.610000	101
1666.000000	1673.720000	102
1680.860000	1688.350000	103
1695.430000	1697.760000	104
1704.960000	1712.280000	105
1719.360000	1732.380000	106
1739.520000	1747.540000	107
1754.640000	1762.970000	108
1770.050000	1774.780000	109
1781.900000	1793.180000	110
1800.180000	1807.430000	111
1814.520000	1825.740000	112
1832.700000	1842.540000	113
1849.690000	1861.100000	114
1868.220000	1877.940000	115
1885.100000	1886.700000	116
1893.750000	1897.720000	117
1905.010000	1913.530000	118
1920.660000	1923.020000	119
1930.210000	1934.400000	120
1941.390000	1949.810000	121
1957.000000	1965.790000	122
1972.860000	1978.930000	123
1986.010000	1990.530000	124
1997.690000	2009.560000	125
2016.830000	2025.130000	126
2032.150000	2038.130000	127
2045.370000	2051.650000	128
2058.790000	2070.280000	129
2077.290000	2086.360000	130
2093.530000	2098.290000	131
2105.630000	2117.750000	132
2124.910000	2133.020000	133
2139.990000	2148.130000	134
2155.410000	2160.500000	135
2167.710000	2175.270000	136
2182.420000	2191.890000	137
2199.350000	2207.480000	138
2214.640000	2227.200000	139
2234.200000	2242.330000	140
2249.360000	2256.160000	141
2263.280000	2269.150000	142
2276.230000	2281.200000	143
2288.390000	2299.300000	144
2306.540000	2312.320000	145
2319.460000	2326.200000	146
2333.680000	2339.650000	147
2347.040000	2352.490000	148
2359.740000	2364.230000	149
2371.540000	2379.630000	150
2386.840000	2392.890000	151
2400.120000	2406.210000	152
2413.530000	2420.240000	153
2427.310000	2437.690000	154
2445.080000	2457.160000	155
2464.430000	2471.630000	156
2478.840000	2487.370000	157
2494.640000	2501.390000	158
2508.670000	2513.720000	159
2521.150000	2525.020000	160
2532.400000	2536.330000	161
2543.960000	2553.440000	162
2560.760000	2565.100000	163
2572.470000	2585.010000	164
2592.310000	2606.250000	165
2613.740000	2620.540000	166
2627.850000	2639.500000	167
2647.300000	2652.130000	168
2659.760000	2668.290000	169
2675.770000	2686.810000	170
2694.100000	2705.870000	171
2712.930000	2718.390000	172
2725.490000	2736.360000	173
2743.460000	2755.820000	174
2764.040000	2768.890000	175
2778.270000	2785.890000	176
2793.480000	2802.550000	177
2810.190000	2819.740000	178
2828.090000	2839.190000	179
2847.530000	2853.700000	180
