0.680000	9.120000	501
15.470000	20.230000	502
26.280000	34.850000	503
40.820000	50.280000	504
55.670000	67.410000	505
73.960000	84.080000	506
89.410000	95.760000	507
101.190000	108.580000	508
114.040000	119.590000	509
125.400000	135.430000	510
141.360000	156.880000	511
162.480000	168.040000	512
173.590000	183.950000	513
189.430000	195.160000	514
200.740000	210.530000	515
215.830000	220.160000	516
225.430000	235.030000	517
240.310000	250.370000	518
255.620000	268.090000	519
273.400000	279.410000	520
284.640000	289.010000	521
294.340000	299.350000	522
304.640000	309.740000	523
315.000000	319.560000	524
324.760000	329.780000	525
335.200000	339.690000	526
345.070000	355.040000	527
360.410000	366.620000	528
371.870000	378.460000	529
383.780000	390.930000	530
396.300000	400.850000	531
406.230000	410.600000	532
415.930000	425.690000	533
430.960000	440.430000	534
445.700000	451.890000	535
457.220000	469.140000	536
474.370000	485.530000	537
490.770000	492.920000	538
498.040000	510.200000	539
515.630000	521.050000	540
526.320000	535.870000	541
541.300000	550.460000	542
555.860000	565.960000	543
571.230000	582.960000	544
588.280000	597.900000	545
603.180000	611.780000	546
616.960000	628.470000	547
633.760000	638.780000	548
644.120000	648.810000	549
654.070000	664.190000	550
669.730000	682.280000	551
687.600000	693.210000	552
698.500000	710.780000	553
716.000000	725.580000	554
730.870000	735.230000	555
740.600000	747.220000	556
752.470000	758.310000	557
763.500000	770.600000	558
775.960000	788.420000	559
793.750000	805.990000	560
811.510000	824.880000	561
830.430000	839.420000	562
844.650000	854.470000	563
859.750000	869.070000	564
874.300000	879.520000	565
884.840000	895.700000	566
900.900000	904.570000	567
909.810000	920.530000	568
925.780000	932.680000	569
937.930000	947.310000	570
952.460000	958.050000	571
963.290000	967.450000	572
972.860000	980.110000	573
985.360000	996.350000	574
1001.550000	1011.470000	575
1016.780000	1026.100000	576
1031.400000	1036.170000	577
1041.500000	1049.430000	578
1054.690000	1066.170000	579
1071.470000	1080.880000	580
1086.140000	1092.180000	581
1097.670000	1107.200000	582
1112.440000	1119.390000	583
1124.580000	1136.290000	584
1141.610000	1151.510000	585
1156.740000	1163.790000	586
1169.090000	1177.140000	587
1182.320000	1190.910000	588
1196.060000	1203.130000	589
1208.350000	1215.440000	590
1220.620000	1226.360000	591
1231.690000	1237.480000	592
1242.780000	1249.410000	593
1254.830000	1265.140000	594
1270.410000	1274.840000	595
1280.120000	1284.280000	596
1289.710000	1299.230000	597
1304.470000	1308.320000	598
1313.610000	1319.460000	599
1324.670000	1334.860000	600
1340.080000	1342.830000	601
1348.150000	1360.400000	602
1365.610000	1375.500000	603
1380.730000	1387.130000	604
1392.330000	1401.570000	605
1406.970000	1415.270000	606
1420.730000	1427.180000	607
1432.390000	1441.880000	608
1447.050000	1454.590000	609
1459.850000	1463.340000	610
1468.650000	1474.750000	611
1480.010000	1485.860000	612
1491.160000	1499.640000	613
1504.950000	1511.120000	614
1516.330000	1524.940000	615
1530.240000	1533.810000	616
1539.180000	1546.630000	617
1552.010000	1562.920000	618
1568.250000	1572.850000	619
1578.350000	1583.790000	620
1589.000000	1591.310000	621
1596.470000	1602.300000	622
1607.490000	1614.130000	623
1619.370000	1625.450000	624
1630.650000	1638.910000	625
1644.190000	1654.440000	626
1659.600000	1667.050000	627
1672.360000	1676.450000	628
1681.740000	1692.790000	629
1697.960000	1703.870000	630
1709.080000	1715.810000	631
1721.120000	1726.420000	632
1731.620000	1742.110000	633
1747.280000	1750.670000	634
1756.000000	1757.770000	635
1763.280000	1772.460000	636
1777.660000	1782.750000	637
1788.030000	1794.420000	638
1799.830000	1809.260000	639
1814.520000	1820.970000	640
1826.270000	1832.940000	641
1838.300000	1843.090000	642
1848.190000	1853.430000	643
1858.790000	1868.650000	644
1874.080000	1885.830000	645
1891.190000	1897.310000	646
1902.530000	1909.560000	647
1914.780000	1919.320000	648
1924.690000	1934.610000	649
1940.030000	1947.160000	650
1952.510000	1961.700000	651
1967.130000	1980.880000	652
1986.310000	1993.980000	653
1999.370000	2009.620000	654
2014.930000	2023.200000	655
2028.480000	2037.690000	656
2042.980000	2051.670000	657
2056.900000	2061.790000	658
2067.240000	2075.570000	659
2080.970000	2087.080000	660
2092.370000	2101.600000	661
2106.860000	2112.180000	662
2117.490000	2122.680000	663
2127.980000	2133.370000	664
2138.680000	2146.210000	665
2151.570000	2157.550000	666
2164.290000	2173.780000	667
2179.290000	2183.660000	668
2189.050000	2195.280000	669
2200.630000	2208.750000	670
2214.160000	2225.340000	671
2230.690000	2235.760000	672
2241.030000	2246.600000	673
2252.720000	2259.690000	674
2266.310000	2277.890000	675
2283.560000	2290.770000	676
2296.120000	2300.720000	677
2305.980000	2311.210000	678
2316.560000	2321.410000	679
2326.700000	2331.150000	680
2336.410000	2342.930000	681
2348.200000	2353.690000	682
2358.940000	2365.200000	683
2370.450000	2376.740000	684
2382.070000	2395.750000	685
2400.900000	2406.800000	686
2412.140000	2416.010000	687
2421.380000	2426.190000	688
2431.630000	2445.150000	689
2450.470000	2459.630000	690
2464.850000	2475.480000	691
2480.890000	2489.690000	692
2495.040000	2507.560000	693
2512.850000	2516.570000	694
2521.960000	2531.280000	695
2536.590000	2541.440000	696
2546.590000	2554.680000	697
2560.010000	2565.880000	698
2571.160000	2576.510000	699
2582.000000	2586.720000	700
2592.030000	2600.020000	701
2605.170000	2611.250000	702
2616.340000	2626.960000	703
2632.330000	2642.560000	704
2647.920000	2657.620000	705
2662.920000	2674.200000	706
2679.460000	2691.440000	707
2696.730000	2707.790000	708
2712.940000	2717.090000	709
2722.430000	2732.340000	710
2737.310000	2746.380000	711
2751.600000	2761.350000	712
2766.610000	2779.060000	713
2784.320000	2789.810000	714
2795.000000	2804.360000	715
2809.620000	2815.180000	716
2820.530000	2826.720000	717
2831.990000	2840.950000	718
2846.230000	2857.910000	719
2863.550000	2873.520000	720
2878.920000	2882.900000	721
2888.430000	2900.520000	722
2905.770000	2909.940000	723
2915.270000	2919.290000	724
2924.540000	2930.430000	725
2935.610000	2944.190000	726
2949.470000	2955.480000	727
2960.850000	2963.110000	728
2968.630000	2975.190000	729
2980.560000	2985.640000	730
2990.940000	2998.770000	731
3004.240000	3008.810000	732
3014.100000	3024.650000	733
3029.960000	3036.030000	734
3041.270000	3055.150000	735
3060.360000	3063.150000	736
3068.380000	3081.660000	737
3086.860000	3098.150000	738
3103.380000	3113.180000	739
3118.440000	3127.310000	740
3132.580000	3139.740000	741
3144.890000	3155.980000	742
3161.340000	3164.640000	743
3169.900000	3179.590000	744
3185.070000	3195.460000	745
3200.860000	3213.070000	746
3218.510000	3227.400000	747
3232.670000	3237.660000	748
3242.900000	3250.070000	749
3255.310000	3263.510000	750
