4.130000	14.420000	4736
18.570000	23.370000	4737
27.630000	37.680000	4738
41.490000	42.910000	4739
47.580000	51.970000	4740
56.060000	57.600000	4741
61.900000	67.420000	4742
71.400000	76.390000	4743
80.220000	84.280000	4744
88.190000	93.130000	4745
97.540000	103.270000	4746
107.520000	115.780000	4747
119.910000	128.480000	4748
132.760000	136.970000	4749
141.290000	144.080000	4750
148.230000	157.770000	4751
161.670000	167.190000	4752
171.600000	183.890000	4753
188.470000	196.570000	4754
200.960000	205.210000	4755
209.510000	217.510000	4756
221.670000	228.780000	4757
232.960000	238.840000	4758
243.210000	246.150000	4759
250.470000	253.480000	4760
257.510000	264.720000	4761
269.260000	275.310000	4762
279.750000	286.690000	4763
290.870000	297.100000	4764
301.470000	313.820000	4765
317.950000	330.710000	4766
334.790000	336.420000	4767
340.480000	344.930000	4768
348.980000	353.470000	4769
357.530000	358.970000	4770
363.390000	371.540000	4771
375.790000	386.590000	4772
390.750000	401.790000	4773
406.340000	409.980000	4774
414.110000	420.000000	4775
424.090000	430.160000	4776
434.640000	445.260000	4777
449.590000	458.380000	4778
462.710000	476.460000	4779
480.900000	487.470000	4780
492.360000	503.320000	4781
507.730000	517.640000	4782
522.260000	536.620000	4783
540.760000	551.530000	4784
555.730000	566.720000	4785
570.810000	579.890000	4786
583.820000	592.340000	4787
596.340000	606.400000	4788
610.850000	620.150000	4789
624.190000	633.160000	4790
637.300000	649.640000	4791
653.920000	661.320000	4792
665.360000	668.840000	4793
672.980000	679.940000	4794
683.930000	687.580000	4795
691.540000	701.920000	4796
705.940000	709.600000	4797
713.660000	719.230000	4798
723.510000	735.830000	4799
740.100000	743.550000	4800
747.670000	754.510000	4801
758.570000	768.310000	4802
772.340000	775.680000	4803
779.810000	788.400000	4804
792.600000	802.500000	4805
806.670000	813.210000	4806
817.340000	823.540000	4807
827.710000	836.510000	4808
840.630000	848.890000	4809
852.880000	859.610000	4810
863.880000	869.270000	4811
873.730000	878.890000	4812
883.560000	887.400000	4813
891.850000	897.370000	4814
901.950000	915.520000	4815
919.890000	921.540000	4816
926.350000	929.080000	4817
933.370000	936.240000	4818
941.020000	947.470000	4819
951.860000	961.930000	4820
966.060000	974.400000	4821
978.260000	983.710000	4822
